"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FNBP1"	"FNBP1"	-0.999578071928228	9.15192616167347	-3.59273508582147	0.000516644340254146	0.0543095454132783	-0.266222943006964
"LINC02372"	"LINC02372"	0.365130181626796	3.94387039476531	3.58797130845219	0.000525036002009927	0.054586014908878	-0.280398212110839
"ZNF692"	"ZNF692"	0.525690917851678	7.22128340233673	3.58719593052405	0.000526414020941046	0.054586014908878	-0.282704122681999
"SLC19A1"	"SLC19A1"	0.549371953220099	6.49002448765306	3.58664902868496	0.000527388044752079	0.054586014908878	-0.284330339630207
"FOXN3"	"FOXN3"	-0.603236134674636	9.6471355654898	-3.58452717876689	0.000531183194992273	0.0546983184924952	-0.290637919421526
"CLEC10A"	"CLEC10A"	-0.841248627650718	7.05999041557143	-3.58109422329488	0.000537378172661952	0.055055348522011	-0.300837073719038
"HSPA5"	"HSPA5"	-0.400987062712916	8.04862729013265	-3.57709542468411	0.000544680430937045	0.0555216421091029	-0.312708086120097
"PLXDC2"	"PLXDC2"	-0.801178325344495	8.69333918731633	-3.57356237219805	0.00055121019898513	0.0559049017392808	-0.323188186357262
"SNAI2"	"SNAI2"	-0.996420499272732	9.30153384435714	-3.56948605860271	0.000558836009737689	0.0563949359226788	-0.335270105790168
"LAMB2"	"LAMB2"	-0.756360482086123	8.78758013780612	-3.55847991807506	0.00057992735915856	0.0580417812057369	-0.367839808152876
"HERC6"	"HERC6"	-0.967640219822964	6.64550022685714	-3.55741699804061	0.000582003638374101	0.0580417812057369	-0.370981228182362
"C11orf21"	"C11orf21"	-0.43973764536842	5.15797945159184	-3.55650919955037	0.000583782469641014	0.0580417812057369	-0.373663633262046
"LGALS3"	"LGALS3"	-0.938744840904308	12.3857804812653	-3.55100550850847	0.000594677477615374	0.0588351741701525	-0.389915160904953
"XG"	"XG"	-0.908454035889951	8.22534654190816	-3.54674850832969	0.000603236082370668	0.0589404029352173	-0.402472404412649
"EFEMP2"	"EFEMP2"	-0.756814428669857	8.17202034262245	-3.54537403164085	0.000606024208180745	0.0589404029352173	-0.406524393335495
"AMMECR1"	"AMMECR1"	-0.707807381727272	7.1564090002551	-3.54522305381949	0.000606331207922496	0.0589404029352173	-0.406969407257784
"ADAMTS12"	"ADAMTS12"	-0.731752816846889	6.54214137629592	-3.54417940104884	0.000608457404316152	0.0589404029352173	-0.410045229987429
"LOC105372404"	"LOC105372404"	0.191155103870816	4.12402022870408	3.54325693476458	0.00061034257610169	0.0589404029352173	-0.4127633269205
"GXYLT2"	"GXYLT2"	-0.946171419540666	7.8935289537449	-3.54017608982582	0.000616678734085782	0.0591263364927498	-0.42183733576979
"APOL2"	"APOL2"	-0.559154758306218	7.74955650072449	-3.53668492159584	0.00062393388268301	0.0591263364927498	-0.432112669818006
"LINC01943"	"LINC01943"	-0.544843990100478	4.57707516907143	-3.53594137651586	0.000625489457689532	0.0591263364927498	-0.43430011031976
"DDX60L"	"DDX60L"	-0.69474399955024	6.36288253479592	-3.53537273034614	0.000626681597505474	0.0591263364927498	-0.435972780128349
"NFATC2"	"NFATC2"	-0.922424498177031	7.34827240491837	-3.53526126851807	0.000626915523433011	0.0591263364927498	-0.436300620715365
"FMOD"	"FMOD"	-0.824161298617221	8.92254638947959	-3.53314682819412	0.00063136877413016	0.0592693765966001	-0.442518305714486
"PDGFRB"	"PDGFRB"	-0.862397911258374	9.14688423011225	-3.53053428347163	0.000636912364475122	0.05928651733503	-0.450196826045651
"BOD1"	"BOD1"	0.507614649401917	9.0037714187449	3.5295823260679	0.000638943738989282	0.05928651733503	-0.452993653480746
"TAAR1"	"TAAR1"	0.147325099019139	3.49852730534694	3.52891858461224	0.000640363710996211	0.05928651733503	-0.454943372231683
"DNAH14"	"DNAH14"	0.683541677794259	4.61733489158163	3.52720098077487	0.000644052107519217	0.0593557245938829	-0.459987490274192
"MPPED1"	"MPPED1"	-0.620988066320574	5.19201596396939	-3.52101042705762	0.000657512914673889	0.0602527850916321	-0.478151987608641
"PROS1"	"PROS1"	-0.769137731751197	8.7153572175102	-3.5199902654259	0.000659756503257727	0.0602527850916321	-0.481143057095063
"NMNAT3"	"NMNAT3"	0.550527901272731	7.89594014728571	3.5174360488145	0.00066540560830565	0.0603387012458578	-0.488629030478752
"MGC4859"	"MGC4859"	0.19279100088517	3.70364181153061	3.5145590757304	0.000671823228265281	0.0603387012458578	-0.49705601907486
"UBE2U"	"UBE2U"	0.567795368770335	3.86458616295918	3.51452313882266	0.000671903760471368	0.0603387012458578	-0.497161249419863
"MAMSTR"	"MAMSTR"	0.557717573818183	6.0702847447551	3.51418783628357	0.000672655590364069	0.0603387012458578	-0.498143042012635
"TRAF3"	"TRAF3"	-0.493702578507176	7.84197886268367	-3.51079680662523	0.000680303866471664	0.0605939643950766	-0.508068257608538
"RELCH"	"RELCH"	-0.538569059751194	8.34584725960204	-3.50780521705683	0.000687119312581717	0.0605939643950766	-0.516818318596368
"PMEPA1"	"PMEPA1"	-0.88178530745933	9.07401531785714	-3.50770478855222	0.00068734922329694	0.0605939643950766	-0.517111962459912
"RIPOR3"	"RIPOR3"	-0.847059823330143	5.81436062364286	-3.50677634511021	0.000689478147652482	0.0605939643950766	-0.51982634508351
"LIN28B"	"LIN28B"	1.29952612331101	4.90776998926531	3.50632627339997	0.00069051240206449	0.0605939643950766	-0.521141971462614
"PDLIM2"	"PDLIM2"	-0.969202244172248	8.11711803547959	-3.50319124070077	0.000697757360940883	0.0607651401055495	-0.530302581927824
"PTGDS"	"PTGDS"	-1.2674768938134	9.5730765225	-3.50051285805315	0.000704003781504449	0.0607651401055495	-0.538123926807984
"CST1"	"CST1"	-0.539027917827751	4.67623140985714	-3.50036903321483	0.000704340692626267	0.0607651401055495	-0.538543791927912
"EEF1AKMT1"	"EEF1AKMT1"	-0.49910577613397	7.42916055863265	-3.50029852680832	0.000704505910156993	0.0607651401055495	-0.53874961515617
"CLUL1"	"CLUL1"	0.643489678669858	4.28172701715306	3.49765908635367	0.000710717281096472	0.0609444875909575	-0.54645243875427
"ZNF334"	"ZNF334"	-0.819054909296651	5.07780900596939	-3.49685303089229	0.000712624439947776	0.0609444875909575	-0.548803914596807
"NUP210L"	"NUP210L"	0.292551455693781	3.89161292083673	3.49508915010205	0.000716814708680797	0.0610044205563692	-0.553948182087937
"PKP2"	"PKP2"	1.19685243645455	5.9707996725102	3.49384464021318	0.000719785136593852	0.0610044205563692	-0.557576544031903
"PYCARD"	"PYCARD"	-0.860363902373205	9.032434714	-3.4920264426803	0.000724145739872051	0.0610044205563692	-0.562875723012975
"LINC01149"	"LINC01149"	0.27314580832536	4.00831280016327	3.49051267640342	0.000727795221535172	0.0610044205563692	-0.567286029681235
"VWA5A"	"VWA5A"	-0.669457493564591	8.9314053642551	-3.49024677600733	0.000728438059460188	0.0610044205563692	-0.568060571273868
"FRZB"	"FRZB"	-0.802984787344498	8.03635153873469	-3.48874449751289	0.000732080024550374	0.0610560790723149	-0.572435716903788
"F2R"	"F2R"	-1.10750282338277	8.05295894614286	-3.48741101573379	0.000735327159354034	0.0610745187540842	-0.576318068401152
"SELENOM"	"SELENOM"	0.98189747411962	9.81434066634694	3.48214036984993	0.000748295040395559	0.0616245545614776	-0.59165217544853
"ARRDC2"	"ARRDC2"	-0.440275191406697	6.66783363270408	-3.4820317432062	0.000748564559704675	0.0616245545614776	-0.591968021661151
"LOC101928045"	"LOC101928045"	0.509960465885167	4.15105649232653	3.48100790098714	0.000751109370367313	0.0616245545614776	-0.594944608421343
"GJB6"	"GJB6"	-1.68154819764593	8.93644837586735	-3.47852313168826	0.000757319354211849	0.061882496056914	-0.602165732544873
"GAD1"	"GAD1"	-1.41229867170335	4.20610887344898	-3.47682152955439	0.000761599925525496	0.0619813358745205	-0.607108584540454
"ETNPPL"	"ETNPPL"	0.856244563952155	3.97673559547959	3.47553403601643	0.000764853909664369	0.0619961705170922	-0.610847299289751
"TSPOAP1-AS1"	"TSPOAP1-AS1"	-0.657878524736842	4.82628753871429	-3.47161916684387	0.000774828978256122	0.0621437722639535	-0.622209085127901
"KLF15"	"KLF15"	0.695422981593305	7.69748774522449	3.47043141564479	0.000777879529108916	0.0621437722639535	-0.625654260963723
"NBL1"	"NBL1"	-0.746462242119613	9.37386383446939	-3.47018028258833	0.000778525972906184	0.0621437722639535	-0.626382579058147
"ZNF558"	"ZNF558"	-0.598159009765547	7.9044423965102	-3.46999976720358	0.000778990951928863	0.0621437722639535	-0.626906071994093
"UQCRQ"	"UQCRQ"	0.350091696267945	11.2548285169388	3.46370632652072	0.000795366480103584	0.063200321527286	-0.645143992219494
"ASB13"	"ASB13"	-0.652580076794257	8.34560780141837	-3.46166554697653	0.000800745874803489	0.0632161235211906	-0.651052588635513
"PARP14"	"PARP14"	-0.883850575904304	7.02721062776531	-3.45953870601915	0.000806388597603761	0.0632161235211906	-0.657207523501381
"ELF1"	"ELF1"	-0.851824287071766	9.28553444822449	-3.45943972478095	0.000806652115088964	0.0632161235211906	-0.657493898140274
"IL1R1"	"IL1R1"	-1.1043545977512	8.77662628122449	-3.45889869418732	0.000808093933927919	0.0632161235211906	-0.659059108749888
"XPNPEP1"	"XPNPEP1"	-0.622695745617225	8.12886375321429	-3.45160365037431	0.000827773494371535	0.0640261633714368	-0.680145507803909
"LRRC17"	"LRRC17"	-0.813055445550239	6.99212233811225	-3.45057508907173	0.000830584251112538	0.0640261633714368	-0.683115834422009
"CAVIN1"	"CAVIN1"	-0.698498964645933	7.68699345604082	-3.44759810214183	0.000838770237497738	0.0640261633714368	-0.691709093988607
"FMO3"	"FMO3"	-0.912725805416267	4.47671434493878	-3.44719419889715	0.000839886709412019	0.0640261633714368	-0.692874548429049
"LPAR5"	"LPAR5"	-0.598245790732055	6.84600678832653	-3.44626654844508	0.000842456228152265	0.0640261633714368	-0.695550868601276
"TMEM200A"	"TMEM200A"	-0.879229727363636	6.09982705486735	-3.44606350806517	0.000843019620798989	0.0640261633714368	-0.696136577133935
"CXCL8"	"CXCL8"	1.09949677419617	4.43335245934694	3.44560136563555	0.000844303288304618	0.0640261633714368	-0.697469616160864
"ACTN3"	"ACTN3"	0.294819037746413	5.09444664279592	3.44393479972581	0.000848947722466432	0.0640261633714368	-0.702275648789902
"CD7"	"CD7"	-0.689594634880383	4.68718834537755	-3.44340701688045	0.000850423572450754	0.0640261633714368	-0.703797294249751
"ZSWIM4"	"ZSWIM4"	0.251621201105262	4.02900640408163	3.44314891024903	0.000851146200760547	0.0640261633714368	-0.704541373827299
"FAM171B"	"FAM171B"	0.947157673339714	7.79894654326531	3.44236524268097	0.000853343801561536	0.0640261633714368	-0.706800298429481
"DPT"	"DPT"	-1.3003290428134	7.54204647793878	-3.43736007623281	0.00086750608603803	0.0648476864240946	-0.721218407713631
"GAS7"	"GAS7"	-0.716892758894734	8.30381685581633	-3.43363980199327	0.000878175789979974	0.0654030330965528	-0.731924770305117
"SLC7A6"	"SLC7A6"	-0.631081225712917	8.40537847955102	-3.43126355524518	0.000885055366305404	0.065457007280811	-0.738758575990142
"TDO2"	"TDO2"	-1.08055230535885	4.74415691582653	-3.4310846084613	0.000885575491899947	0.065457007280811	-0.739273058777466
"NKD2"	"NKD2"	-0.504484250023922	7.79824419090816	-3.43003569954241	0.000888630034927524	0.065457007280811	-0.74228832073854
"RAB22A"	"RAB22A"	-0.384934500354062	8.941082566	-3.42811098779352	0.000894260828354541	0.065632241086108	-0.747819380659511
"SNRPC"	"SNRPC"	0.295357929220101	8.92046916079592	3.42687390656939	0.000897897652317094	0.0656603924518693	-0.7513731319032
"ZNF844"	"ZNF844"	0.720212095880384	7.44690685535714	3.42455765691121	0.000904744524761478	0.0659222337301838	-0.758024349123793
"RAD51D"	"RAD51D"	0.543180974727274	5.03807899239796	3.41460662768422	0.000934722786739236	0.067861546779705	-0.786559831297235
"ECM2"	"ECM2"	-0.829681442315788	8.22498579983673	-3.41242923306579	0.000941405808951419	0.0681017686095573	-0.792795185502039
"GSX2"	"GSX2"	0.306169089626795	4.76805568652041	3.409040339817	0.000951896740266557	0.0686147568171426	-0.802493784955262
"EPSTI1"	"EPSTI1"	-1.12920404848804	6.16874080579592	-3.40404523518919	0.000967560660428265	0.0692939588666082	-0.816775623123965
"DOK4"	"DOK4"	-0.673711086645935	7.41266206602041	-3.40384742744967	0.000968185918861592	0.0692939588666082	-0.817340856098796
"FLT3LG"	"FLT3LG"	-0.39181448514354	5.95103165594898	-3.40027497689982	0.00097954382981866	0.0698591276227209	-0.827544724680823
"LNP1"	"LNP1"	0.407519277272727	6.77384176319388	3.39583590253812	0.00099383158713465	0.0705309922055301	-0.840212378977169
"BTN2A1"	"BTN2A1"	-0.47058660541148	7.68055796229592	-3.39518171682303	0.000995953662913148	0.0705309922055301	-0.842078129056275
"PLXNC1"	"PLXNC1"	-1.18175653504306	7.5272496155102	-3.38867399446776	0.00101729691617658	0.0713115380663154	-0.860623153511127
"CCL21"	"CCL21"	-0.786441936215309	7.41586868842857	-3.38863535448064	0.00101742491739559	0.0713115380663154	-0.860733183571221
"RESF1"	"RESF1"	-1.20901263921531	7.00077231122449	-3.38820799917237	0.00101884161102907	0.0713115380663154	-0.86195004295091
"SLAMF8"	"SLAMF8"	-1.10771176736842	6.09120737923469	-3.38752531258116	0.00102110858153719	0.0713115380663154	-0.863893691156171
"LOC101928401"	"LOC101928401"	0.274082554956939	3.78233983260204	3.38609787865819	0.00102586393334059	0.0713479348769043	-0.867956699433932
"GPR21"	"GPR21"	0.29450924895694	5.98010496019388	3.385249567246	0.00102869984884205	0.0713479348769043	-0.870370682088132
"LY6D"	"LY6D"	-1.37847050774641	9.38453455461224	-3.38289075530473	0.00103662416028781	0.071651319955784	-0.877080535032803
"C8orf48"	"C8orf48"	0.497560576818183	5.23893033770408	3.37990750513951	0.00104672840135189	0.0721027963293013	-0.885561475417631
"MMP19"	"MMP19"	-0.743670642210523	6.27169776536735	-3.37727087390843	0.00105573561352716	0.0724758907748936	-0.893052207111509
"ZNF831"	"ZNF831"	-0.266270857291864	4.07727106902041	-3.37480666333916	0.00106421959282423	0.0728106577693945	-0.900048994593106
"NCL"	"NCL"	0.332808198971292	4.92040659553061	3.3720789774369	0.00107368535434524	0.073136510663952	-0.907789269883424
"SLC29A4"	"SLC29A4"	0.339647234411487	6.4764768965102	3.37134964749563	0.00107622968177148	0.073136510663952	-0.909858046485303
"AXL"	"AXL"	-0.866474894866028	9.29396666407143	-3.36908318045456	0.00108417263114299	0.0734290476991912	-0.916284766203679
"CRTAM"	"CRTAM"	-0.7572569761866	4.20522115432653	-3.36518400770506	0.00109796646057515	0.0741145721531381	-0.927333289018556
"ZBTB4"	"ZBTB4"	-0.288853424435402	9.62437443038776	-3.36225598700897	0.00110843287867963	0.0743345092496051	-0.935623471981596
"COL11A1"	"COL11A1"	-1.58026148076076	6.58471294389796	-3.36221201852796	0.00110859075876387	0.0743345092496051	-0.935747918427885
"KIAA1210"	"KIAA1210"	0.213932039535885	3.86375009472449	3.36068074670533	0.00111410237352028	0.0744567159098008	-0.940081174364313
"GSAP"	"GSAP"	-0.827213569377989	6.77009661834694	-3.35756898546456	0.00112538211573162	0.0749623341313901	-0.948882241552321
"COL6A6"	"COL6A6"	-1.01774264415311	5.72098787854082	-3.3544807758568	0.00113668241911857	0.0754659910035202	-0.957610434972411
"HID1"	"HID1"	0.447463873377989	6.85591742494898	3.35110771135253	0.00114914672006749	0.0759195262859375	-0.967136579512287
"RASGRP2"	"RASGRP2"	-0.586711276330143	6.25868463347959	-3.35059923197273	0.00115103676576807	0.0759195262859375	-0.968571970996752
"CTSO"	"CTSO"	-0.815198883387558	7.98106691563265	-3.34604540907916	0.00116809412573449	0.0767936278166095	-0.981419449319431
"WFDC1"	"WFDC1"	-0.743951080980859	6.92381368380612	-3.34227247420472	0.00118240588096843	0.0774821360246293	-0.992053545830758
"ISG15"	"ISG15"	-1.05052851423923	8.26211040362245	-3.34022592094055	0.00119023767136561	0.0777131410812868	-0.99781789146775
"RFTN1"	"RFTN1"	-0.99966439144019	8.87989411133673	-3.33934287045147	0.00119363195437739	0.0777131410812868	-1.00030425244244
"CXorf65"	"CXorf65"	-0.452510496708132	4.26273318553061	-3.33579622116251	0.00120735631203399	0.0779413445275348	-1.01028521500225
"RAB3GAP1"	"RAB3GAP1"	-0.519407187401912	7.28040433038776	-3.33467649853884	0.00121171992042448	0.0779413445275348	-1.01343461596442
"CCDC80"	"CCDC80"	-1.14727432732536	9.74645502317347	-3.33458042944951	0.00121209499414112	0.0779413445275348	-1.01370478742398
"WWC3"	"WWC3"	-0.720451584775115	8.61174307952041	-3.33360703144868	0.00121590148916174	0.0779413445275348	-1.01644189551335
"VAMP5"	"VAMP5"	-0.721648994368422	6.97119118886735	-3.33317533822615	0.00121759322178744	0.0779413445275348	-1.01765557880718
"RNF186"	"RNF186"	0.322258335	4.94212080697959	3.33134622352567	0.0012247857366641	0.0779413445275348	-1.02279668082061
"COBL"	"COBL"	0.907684611133974	8.59973927386735	3.32800183785557	0.00123803980315816	0.0779413445275348	-1.03219107046829
"TPSB2"	"TPSB2"	-1.14287276317703	9.32674968006122	-3.3279915802559	0.00123808066096415	0.0779413445275348	-1.03221987277243
"COMP"	"COMP"	-1.23518185379904	6.83479488479592	-3.32771947397711	0.00123916496944651	0.0779413445275348	-1.03298389443419
"TEX2"	"TEX2"	0.392662808071771	8.30795332831633	3.32448026719478	0.0012521413743262	0.0779413445275348	-1.04207521367357
"FHOD1"	"FHOD1"	-0.508537315100478	7.19309455542857	-3.3238047505075	0.00125486353156967	0.0779413445275348	-1.04397028144037
"CMTM3"	"CMTM3"	-0.5973149197799	7.80306696659184	-3.32374350275169	0.00125511061831957	0.0779413445275348	-1.04414208860152
"TRBC1"	"TRBC1"	-1.21657391013397	7.65936370522449	-3.32346187312267	0.00125624736065034	0.0779413445275348	-1.04493206102767
"PDE4A"	"PDE4A"	-0.729308513066986	6.78968456032653	-3.32293033806913	0.00125839542745213	0.0779413445275348	-1.04642287690878
"CYP26B1"	"CYP26B1"	-1.08425140622009	7.8893736419898	-3.32135647920624	0.0012647759986945	0.0779413445275348	-1.05083604454655
"HLA-E"	"HLA-E"	-0.668328325100475	10.7620784364796	-3.32033791361517	0.00126892151211536	0.0779413445275348	-1.05369127559598
"LINC01351"	"LINC01351"	0.392415307095695	4.19111264713265	3.32032024799839	0.0012689935225858	0.0779413445275348	-1.05374078960878
"LOC100126784"	"LOC100126784"	0.283727298980863	4.57638090102041	3.32000626233321	0.00127027406378298	0.0779413445275348	-1.05462080890478
"PAPLN"	"PAPLN"	-0.862678225937795	6.46654217723469	-3.31994845561028	0.00127050995142243	0.0779413445275348	-1.0547828188688
"TASOR"	"TASOR"	-0.570228362928224	8.63825114064286	-3.31862788125122	0.00127590991942363	0.0780354239506884	-1.05848327948528
"UBA5"	"UBA5"	0.482263763086127	7.69502722911225	3.3167619678225	0.00128357652168901	0.0782671448255263	-1.06370990604356
"CEP41"	"CEP41"	0.899135332655506	5.65184756566327	3.30597699636817	0.00132874223047285	0.0806811902590411	-1.09387473026082
"PP2D1"	"PP2D1"	0.148235217497608	3.63690888667347	3.30314225022596	0.00134085846825046	0.0806811902590411	-1.10179055702674
"HNRNPA3P1"	"HNRNPA3P1"	0.189065149038278	3.86053796772449	3.30264677602044	0.00134298681599305	0.0806811902590411	-1.10317358742829
"LINC02240"	"LINC02240"	0.292550085062202	4.2607823835	3.30135156199402	0.00134856546795803	0.0806811902590411	-1.1067881852014
"FOXF2"	"FOXF2"	-0.684025075253587	5.43453047834694	-3.3012192712311	0.00134913648138149	0.0806811902590411	-1.10715731100307
"HTT"	"HTT"	-0.414355485191384	7.50610407441837	-3.30095031660032	0.00135029808248539	0.0806811902590411	-1.10790772897838
"KCNC4"	"KCNC4"	0.671722746775122	5.2602630422551	3.30075341110025	0.0013511491011027	0.0806811902590411	-1.10845709024675
"TAP2"	"TAP2"	-0.97949252244019	8.12996551590816	-3.29626768920445	0.00137067286455268	0.0814059939421239	-1.12096518066764
"HMGN3"	"HMGN3"	0.35515547669857	11.2661225153061	3.2961122745341	0.00137135400784433	0.0814059939421239	-1.12139830350141
"CCN4"	"CCN4"	-1.31214433023923	6.30720506852041	-3.29353315306829	0.00138270403285828	0.0818390483729582	-1.12858368047915
"ARHGAP33"	"ARHGAP33"	0.608802456918664	7.25379313826531	3.29084189521759	0.00139464129483732	0.0823042258880165	-1.13607676256408
"MCU"	"MCU"	-0.325038684741622	7.84734119992857	-3.28990405738557	0.00139882376513208	0.0823103791593607	-1.13868678986279
"P2RX7"	"P2RX7"	-0.905495691392345	7.07664430427551	-3.28598467550382	0.00141643044168775	0.0831041151296041	-1.14958821204809
"MBP"	"MBP"	-0.944164897028703	8.68401240653061	-3.2842634695182	0.00142422783525698	0.0832155361615871	-1.15437237301399
"ZC3H10"	"ZC3H10"	0.433633737813396	6.42108382590816	3.28374694703153	0.00142657560877516	0.0832155361615871	-1.15580768385668
"WWTR1"	"WWTR1"	-0.79463194896172	9.65960990758163	-3.28097398752867	0.00143924172599192	0.0835440117968356	-1.16351014155226
"HEG1"	"HEG1"	-0.687136678497611	8.81410772815306	-3.28070295391691	0.00144048536418267	0.0835440117968356	-1.16426271807435
"DUSP7"	"DUSP7"	-0.635897610244016	8.34232607713265	-3.27710543276542	0.0014570881643044	0.0841380008250229	-1.17424729190626
