"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FERD3L"	"FERD3L"	-0.0698663576700316	5.13739462356122	-1.38655597602056	0.168701710382688	0.19721440026955	-7.0262290268026
"SUMF2"	"SUMF2"	-0.0931889158198427	9.01111410409184	-1.38631462005616	0.168775148400819	0.197288823130645	-7.02656020108077
"PPP1R27"	"PPP1R27"	0.0934620448906349	6.58213409552041	1.38591948060157	0.168895431097545	0.197417069114363	-7.02710226820814
"ZSCAN18"	"ZSCAN18"	0.240571328167285	8.61239063417347	1.38588995325216	0.168904422011932	0.197417069114363	-7.02714276896597
"TKTL1"	"TKTL1"	0.245874700809742	4.73440375161224	1.385821721114	0.168925199714747	0.197429921005428	-7.02723635540767
"RAD50"	"RAD50"	-0.164423735590987	5.76005316780612	-1.38512001566935	0.169138992455129	0.197668343064381	-7.02819854965072
"PCBP1-AS1"	"PCBP1-AS1"	-0.0639833811443005	5.04944122779592	-1.38436677189452	0.169368716932887	0.197925355443024	-7.02923089278124
"LAIR1"	"LAIR1"	-0.183774910892456	6.50830813386735	-1.38306297187468	0.169766911566512	0.198379201953851	-7.03101651309004
"LINC01193"	"LINC01193"	0.0932451707739013	5.02636287471429	1.38228181459064	0.170005826575618	0.198646882288872	-7.03208557232436
"RGSL1"	"RGSL1"	-0.0697687605248083	5.40729343832653	-1.38203966243891	0.17007994013535	0.198721977061004	-7.03241685367688
"NARS2"	"NARS2"	-0.178200943927392	8.39669769223469	-1.38198417826147	0.170096925192368	0.198730317867297	-7.03249275211255
"TRIQK"	"TRIQK"	0.176480267859382	7.84967052167347	1.38189949910733	0.170122850030291	0.198749101769006	-7.03260858156353
"IRF2BP1"	"IRF2BP1"	-0.11886037443474	7.44533562937755	-1.3816545106298	0.170197871095502	0.198825237733433	-7.0329436536963
"HIST1H3B"	"HIST1H3B"	-0.078144204355695	4.36003319472449	-1.38148619140888	0.170249428869925	0.198873956643228	-7.0331738317298
"CFAP161"	"CFAP161"	0.0404569053465096	3.61682592506122	1.38108308985164	0.170372951005313	0.198997844905766	-7.03372496703065
"ADGRG7"	"ADGRG7"	0.158605046069854	3.88099250928571	1.38107573665293	0.170375204873985	0.198997844905766	-7.03373501915783
"HPS5"	"HPS5"	-0.158097828079041	7.62080015545918	-1.37986002502045	0.170748151180011	0.199421904708418	-7.03539623933685
"LINC02492"	"LINC02492"	-0.0729643442996304	4.22817114332653	-1.37978956459254	0.170769785486677	0.19943563132031	-7.03549247747555
"HACD1"	"HACD1"	0.174002962581804	6.37289395413265	1.3796385452418	0.170816161783428	0.199478249914651	-7.03569873082118
"NKAPD1"	"NKAPD1"	-0.125115214064333	7.80458334692857	-1.37894615035935	0.171028910870602	0.199715141639746	-7.03664408493783
"HHAT"	"HHAT"	0.0946306613933867	6.11542782310204	1.37760907924535	0.171440316814204	0.200183969584095	-7.03846834876708
"TBC1D10C"	"TBC1D10C"	0.223205842075371	6.7142344927551	1.37681355852282	0.171685448725	0.200458603009179	-7.03955292784162
"C8orf37"	"C8orf37"	-0.0857360566470557	6.5525985724898	-1.37672522698596	0.171712683641974	0.200478804532074	-7.03967331811256
"MANBAL"	"MANBAL"	0.106159527231624	9.19441180244898	1.37665786232107	0.171733456131759	0.200491459110788	-7.03976512687387
"HCG22"	"HCG22"	-0.081083801779406	5.68603716434694	-1.37547102690438	0.172099740545518	0.20090745927643	-7.04138191109319
"PDE6D"	"PDE6D"	0.141890259934748	7.69078745689796	1.37419672687866	0.172493678837466	0.201355692306337	-7.04311635133547
"TVP23A"	"TVP23A"	0.0719776251231616	4.29712972803061	1.37385246664353	0.172600221154355	0.201468409204693	-7.04358465592276
"LY6K"	"LY6K"	-0.23083255243014	6.36555850222449	-1.37295132969854	0.172879343306514	0.201782546030266	-7.04480995717696
"SPTBN5"	"SPTBN5"	0.0944921823851157	5.3274018982551	1.37036709201807	0.173681696739209	0.202707320030501	-7.0483195262519
"ZIC4"	"ZIC4"	-0.0467999602931961	4.43150590631633	-1.37002388438282	0.173788467897475	0.202820206289739	-7.04878514659764
"AOX2P"	"AOX2P"	0.0603510369227971	4.29123850366327	1.36977797852987	0.173864999289354	0.20289779015074	-7.04911869125721
"UBB"	"UBB"	-0.128850018216895	13.2689310621429	-1.36929534587778	0.174015279657772	0.203061423990103	-7.04977316261122
"ANKRD37"	"ANKRD37"	-0.155930658553304	8.24399407516326	-1.36852112302373	0.174256560024683	0.203328899918517	-7.05082257948446
"ZCCHC7"	"ZCCHC7"	-0.14295489488326	8.96007217408163	-1.36849519701033	0.1742646440465	0.203328899918517	-7.0508577108951
"COA7"	"COA7"	-0.129039688340987	7.73211288208163	-1.36841097045808	0.174290908792694	0.203343932142515	-7.05097183885232
"TADA2A"	"TADA2A"	0.112864111041365	5.58862624753061	1.36838926575803	0.174297677553659	0.203343932142515	-7.05100124787727
"LINC01482"	"LINC01482"	0.0876241594908116	4.8824953022551	1.36817369271734	0.174364916318727	0.203403458604243	-7.05129331658859
"LINC00933"	"LINC00933"	0.061627619460479	4.0382834217551	1.36816106053207	0.174368856997008	0.203403458604243	-7.05131042990603
"ARHGDIG"	"ARHGDIG"	0.136615022291363	5.37932178984694	1.36736533638266	0.17461722353491	0.203681409154776	-7.05238812206318
"TICAM1"	"TICAM1"	-0.112324507673709	6.43357906855102	-1.36721048069229	0.174665589241846	0.203726051067278	-7.05259778131562
"TMEM208"	"TMEM208"	0.103105765981626	8.7656484955102	1.3667253452128	0.174817176173636	0.203891075799624	-7.05325445865779
"VPS33B"	"VPS33B"	0.0935121809660044	7.30710416388775	1.36663110601036	0.174846634006827	0.203911989315872	-7.05338199441819
"FBXL2"	"FBXL2"	-0.104907384567089	6.03677883834694	-1.36660334048258	0.174855313832919	0.203911989315872	-7.05341956843649
"WNT10B"	"WNT10B"	-0.117017968293196	6.43796320360204	-1.36567379597809	0.175146088710632	0.204239282900779	-7.05467706097008
"CCNYL2"	"CCNYL2"	0.0442206867288641	3.97261211826531	1.36531873232074	0.17525725436244	0.204353834127507	-7.05515717544704
"MRPL50"	"MRPL50"	0.159313224054229	6.05428179320408	1.36529536382502	0.175264572598085	0.204353834127507	-7.05518876993975
"KIR2DL4"	"KIR2DL4"	0.0886115025386092	4.96274126603061	1.36518170485282	0.175300170109016	0.204383532627247	-7.05534243083846
"CELF2-AS1"	"CELF2-AS1"	-0.0704938008180109	4.38858257546939	-1.36514494365571	0.175311684733041	0.204385150933859	-7.05539212738983
"NOLC1"	"NOLC1"	-0.128916317947602	7.09921982736735	-1.36405885131627	0.175652137463241	0.204770235685357	-7.05685980727443
"ARL14"	"ARL14"	0.0769833457913656	3.71179419752041	1.36395450933889	0.175684871439707	0.204796566955504	-7.05700074952609
"CCR6"	"CCR6"	-0.0991254956148904	4.13910748463265	-1.36318675011206	0.175925873532759	0.205065660150833	-7.05803749815774
"STARD10"	"STARD10"	-0.215265016736208	8.52803005544898	-1.36301424227767	0.175980058718678	0.205116974192601	-7.05827036788334
"CA7"	"CA7"	0.0745878403878732	6.16843088541837	1.36294933157441	0.176000450620442	0.205128896164022	-7.05835798401986
"PPM1F"	"PPM1F"	-0.0950979075652487	8.0655944082551	-1.36248825564431	0.176145350559513	0.205285922759133	-7.05898022631563
"SLC2A8"	"SLC2A8"	-0.0756072756544119	4.9150130704898	-1.36207546178644	0.176275153736269	0.205425337944404	-7.05953713780887
"C15orf41"	"C15orf41"	0.0811763147683822	4.77837670518367	1.3615031471495	0.176455238027138	0.205623329624811	-7.06030899429041
"MFSD3"	"MFSD3"	0.126659291250007	5.74449225966327	1.36102102028592	0.176607051881258	0.205788356799228	-7.06095897590278
"TMEM31"	"TMEM31"	-0.0535477351700351	4.19000056396939	-1.36098229523136	0.176619250053194	0.205790689517585	-7.06101117364896
"WDR37"	"WDR37"	-0.126952021029408	4.85450096827551	-1.36028083255947	0.176840317174216	0.206036374850037	-7.06195643199593
"PHLDA2"	"PHLDA2"	-0.215634665704036	7.21976122859184	-1.35970458111728	0.177022080324736	0.206236241468145	-7.06273261036665
"TDRG1"	"TDRG1"	-0.0970754628437467	6.32906423963265	-1.3588744741516	0.177284163771495	0.206529655261188	-7.06385016105506
"YBX2"	"YBX2"	0.0940864782343827	6.50744209481633	1.35760932348097	0.177684164520039	0.206983694592402	-7.06555213492081
"UNKL"	"UNKL"	-0.100354120987128	6.87857015642857	-1.35751028542267	0.177715506001455	0.207008256341396	-7.06568530376035
"TMEM185B"	"TMEM185B"	-0.155098878955881	6.78312927310204	-1.35745647134623	0.17773253770051	0.207016147761392	-7.06575765947491
"CLEC2D"	"CLEC2D"	0.141496702812499	4.0762114655	1.35733048941391	0.177772414739416	0.207050646124164	-7.06592703767161
"ITGB2-AS1"	"ITGB2-AS1"	0.217100506788611	5.83293317808163	1.35697284686066	0.177885656123452	0.207170582662414	-7.06640779276176
"C1orf94"	"C1orf94"	0.103210257840079	5.11481817519388	1.35693761056392	0.17789681604247	0.207171625306397	-7.06645515196674
"RGS18"	"RGS18"	-0.141385971545035	4.70262731667347	-1.35524824643761	0.178432486700451	0.207783457135657	-7.06872434510049
"TECTB"	"TECTB"	-0.073920195570766	6.58656059731633	-1.35519256727962	0.178450162400559	0.207792051446978	-7.06879908828012
"ETFB"	"ETFB"	-0.121262262750909	9.20688507406122	-1.35454650526384	0.178655355591771	0.208018982456946	-7.06966613954504
"PCARE"	"PCARE"	0.0710259593933884	4.88454173069388	1.35433574786624	0.17872233194653	0.208083512114107	-7.06994890156197
"TSPOAP1-AS1"	"TSPOAP1-AS1"	0.150950706368571	4.82628753871429	1.35430723011475	0.178731396026863	0.208083512114107	-7.06998715905983
"RARS"	"RARS"	0.0523664582978043	8.95737907935714	1.35327272294835	0.179060438495358	0.20845456711956	-7.07137445953798
"HDAC3"	"HDAC3"	-0.08684858868933	8.74859983420408	-1.35307345137258	0.179123872685936	0.208516387266135	-7.07164157047415
"NKAIN3-IT1"	"NKAIN3-IT1"	0.0491962556976144	3.81717495160204	1.35292994051456	0.179169567055709	0.208557550717191	-7.07183391422067
"TAP2"	"TAP2"	-0.251378576075361	8.12996551590816	-1.35264640520028	0.179259871580125	0.208650633685218	-7.07221387119779
"GNGT2"	"GNGT2"	0.105317554723351	5.46981032342857	1.3522971319652	0.179371160516979	0.208768129445487	-7.07268181606305
"TLE3"	"TLE3"	-0.132956808890625	6.56881402941837	-1.35152813574514	0.179616369594977	0.209041470853155	-7.07371168164264
"FBXL20"	"FBXL20"	-0.152445985345587	5.11137776988776	-1.35147834761778	0.179632254201952	0.20904790327844	-7.07377834011915
"WDR11"	"WDR11"	0.187534566870411	7.06811698344898	1.3514125116878	0.179653260392932	0.209060294886448	-7.07386648044759
"ATP5MD"	"ATP5MD"	0.0730852175459678	12.302432735102	1.3502193481949	0.180034282928316	0.209491607514684	-7.07546315595598
"PRKD1"	"PRKD1"	-0.185602063935663	5.86644980411224	-1.35001224716112	0.180100480218758	0.20955655437883	-7.07574015737959
"PRAF2"	"PRAF2"	0.112719079935671	7.95616290266326	1.34970414116837	0.180198996472343	0.209659096431735	-7.07615217901059
"LINC00598"	"LINC00598"	0.060679876238054	5.31414840066327	1.3495565797932	0.180246193309535	0.209701920657501	-7.07634947666321
"CDADC1"	"CDADC1"	0.0668780614402626	4.8141915495102	1.34902923024681	0.180414939873208	0.209886145106978	-7.07705440202899
"ZNF740"	"ZNF740"	-0.0662420357711344	4.62490993758163	-1.34856776114089	0.180562703075459	0.210045938684265	-7.07767104502122
"NKX2-5"	"NKX2-5"	-0.0937127092297754	5.59872651381633	-1.34658162336948	0.181199709495424	0.210774810486204	-7.08032272179761
"RGL1"	"RGL1"	-0.175312135710469	9.49231712663265	-1.34509188757189	0.181678617282367	0.211319705659867	-7.08230918379399
"CENPBD1"	"CENPBD1"	-0.158652566827201	5.40416244629592	-1.34498346550622	0.181713509087578	0.211348110062501	-7.08245367454712
"SLC9A3R2"	"SLC9A3R2"	0.0594073036268385	4.16517952352041	1.34463578125137	0.181825433009425	0.211466100866038	-7.08291694693256
"SIRT7"	"SIRT7"	0.114553918795039	8.19045736905102	1.34420511030995	0.181964143370694	0.211615229366218	-7.08349063496225
"PFKFB1"	"PFKFB1"	-0.0909144358906246	5.51812532982653	-1.34364746676812	0.182143867409082	0.211812034795892	-7.08423319741228
"NEU2"	"NEU2"	0.0666089030395263	5.00020859883673	1.34358134733885	0.182165186031388	0.211824621171372	-7.08432122285803
"USP32P2"	"USP32P2"	0.179739363579971	8.09392578660204	1.343263335851	0.182267747449813	0.211931671089963	-7.08474453633281
"HNRNPLL"	"HNRNPLL"	-0.138013153317088	9.01008619422449	-1.34244948962449	0.18253041779656	0.212224864473066	-7.08582742853593
"CELA3A"	"CELA3A"	-0.0701025304255536	4.66086593941837	-1.34161265245824	0.182800805539176	0.212521737825778	-7.08694025235939
"TSNAX"	"TSNAX"	0.118133540667287	9.65844163060204	1.34159407274683	0.182806812188145	0.212521737825778	-7.08696495201814
"NRN1"	"NRN1"	-0.280539457359376	9.16584130904082	-1.34105254078536	0.182981949728534	0.212713091312694	-7.08768471360793
"CNTROB"	"CNTROB"	-0.0861357455542269	5.80239160758163	-1.34089974862133	0.183031387265877	0.212758307273351	-7.08788774222925
"MYL6"	"MYL6"	-0.115076843181063	7.17218486476531	-1.34034965370395	0.183209459580965	0.212953036323578	-7.08861851786364
"CLSTN3"	"CLSTN3"	0.137252649716912	6.95895485054082	1.34007020949822	0.183299968924716	0.213045970216386	-7.08898963581486
"PAGE4"	"PAGE4"	-0.0708102773648864	4.56207274903061	-1.33943987658637	0.183504251310138	0.213271121973541	-7.08982648014933
"TRIM69"	"TRIM69"	0.0677406426498237	5.29468931631633	1.33917432224291	0.183590365133657	0.213358918609581	-7.09017892248415
"ALDH5A1"	"ALDH5A1"	-0.220464208733442	7.81321247884694	-1.33909569531077	0.183615868064516	0.213376270448303	-7.09028326280762
"SF3B5"	"SF3B5"	-0.100652640534916	10.6307103522347	-1.33857909251496	0.183783496318081	0.213558771730544	-7.09096866346843
"TAF11"	"TAF11"	-0.17031334265533	8.32280155183673	-1.33820955671855	0.183903474570073	0.21368588527621	-7.09145878712713
"IQCF6"	"IQCF6"	-0.082947011006433	4.29947554942857	-1.33814926655772	0.183923054736671	0.213696333760304	-7.09153873894482
"C8orf48"	"C8orf48"	-0.116852087191173	5.23893033770408	-1.33705742366114	0.184277918942904	0.214096318099507	-7.09298604948214
"LRP1B"	"LRP1B"	0.0559939410128707	3.61236682511224	1.33697989198626	0.184303137376389	0.214113291985705	-7.0930887795624
"FOXD4"	"FOXD4"	-0.0680755225248078	4.4066335537449	-1.33677410279368	0.184370086224776	0.214174940928947	-7.0933614240032
"HCP5"	"HCP5"	-0.270601317634184	7.0926887689898	-1.33675154353466	0.184377426479733	0.214174940928947	-7.09339130968331
"INSL4"	"INSL4"	0.0469053927766598	4.12511362908163	1.33655934759259	0.184439971447943	0.214235263796837	-7.09364590410412
"ZBTB26"	"ZBTB26"	0.154801330546877	6.23501637902041	1.3363633383723	0.184503773764887	0.214297040104547	-7.09390551346269
"ZNF749"	"ZNF749"	0.0420613292123195	3.81054738219388	1.33582251395725	0.184679901753819	0.214489265571258	-7.09462163157211
"CNTN6"	"CNTN6"	0.0489752182224303	3.89358148895918	1.33486505769149	0.184992022202417	0.214839402964001	-7.09588873596998
"SCGB1A1"	"SCGB1A1"	-0.0605274534466851	4.5786391930102	-1.33425131825344	0.185192302954877	0.215059623161005	-7.09670050221149
"LOC283435"	"LOC283435"	0.0510208964228003	4.26325128764286	1.33411307198043	0.185237439135672	0.215099662509365	-7.09688330480659
"EGOT"	"EGOT"	0.0843632338134199	4.12045496495918	1.33352340955583	0.185430051452613	0.215310938238873	-7.09766280834807
"UHRF1BP1L"	"UHRF1BP1L"	-0.171185791738965	7.33137792559184	-1.33258234885409	0.185737758921687	0.215655823984145	-7.09890615387123
"BPIFB2"	"BPIFB2"	0.0869729601525826	5.04313948420408	1.33199793575913	0.185929042801355	0.215865501084891	-7.09967786430564
"MUC16"	"MUC16"	0.0696000949558879	4.33450245346939	1.33181197730979	0.185989939740653	0.215923782213724	-7.09992335170912
"LINC01565"	"LINC01565"	0.0750626810670978	5.89346617676531	1.33154607140703	0.186077043560012	0.216012479591149	-7.10027432187679
"LOC100507443"	"LOC100507443"	0.0507430752968769	4.05761085911224	1.33068930318662	0.186357906642679	0.216326084417622	-7.10140471351952
"UBA2"	"UBA2"	-0.154589699523887	10.1585249613469	-1.33049451194642	0.186421806851976	0.216387815027227	-7.10166161670735
"OR3A2"	"OR3A2"	0.0456941691544133	4.15612684346939	1.32986541316264	0.186628291561751	0.216605892689656	-7.10249106474455
"ANGPTL6"	"ANGPTL6"	0.131405801203127	5.14046992356122	1.32985671200849	0.186631148683205	0.216605892689656	-7.10250253430414
"STAT4"	"STAT4"	0.167661723473353	5.6363592697449	1.32922118283383	0.18683992052879	0.216835726297083	-7.10334007105438
"XKR4"	"XKR4"	0.228600010498167	5.4338199622551	1.32854328229839	0.187062804390179	0.217081910131496	-7.10423302147238
"FGF3"	"FGF3"	-0.0678209810101098	4.64566995781633	-1.32838579700472	0.187114611794287	0.217129546935209	-7.10444040279937
"KRBOX1"	"KRBOX1"	0.261589700115813	6.80390373077551	1.32801459354704	0.187236767899699	0.217258806859815	-7.10492912072699
"MARCH10"	"MARCH10"	-0.06730038551287	4.74178150537755	-1.32732575911174	0.187463608802057	0.217509515174011	-7.10583567510621
"MSR1"	"MSR1"	0.183434169075369	4.60448415422449	1.32647231255209	0.187744943949085	0.217823419390917	-7.10695824110072
"TXNDC17"	"TXNDC17"	0.119376543613061	10.0538020226939	1.32562777554954	0.188023653422752	0.218134241365259	-7.10806840223332
"NCKAP5-AS2"	"NCKAP5-AS2"	0.0478316129825385	3.63520089528571	1.32549928740664	0.188066083527792	0.21817092561452	-7.10823724272424
"LINC00460"	"LINC00460"	-0.0689807916773857	5.02531614986735	-1.32517112631124	0.18817448335506	0.218284131131396	-7.10866839278778
"IRAK3"	"IRAK3"	-0.236219934036756	5.65788384895918	-1.32327698632706	0.18880108005924	0.218998402231934	-7.11115496979226
"LOC105370613"	"LOC105370613"	0.0573007961360323	3.96836902373469	1.32226301485001	0.189137151227138	0.21937561767814	-7.11248467420035
"TSPAN16"	"TSPAN16"	0.0954703910091954	5.57316517189796	1.32186285434436	0.189269903749332	0.219516978931891	-7.11300916694237
"EIF2S1"	"EIF2S1"	-0.125558863454039	9.52834760837755	-1.32090010601715	0.189589579429631	0.219875106684379	-7.11427041908345
"TIMM17A"	"TIMM17A"	0.158496622114896	8.69659660179592	1.32049831707435	0.189723110805177	0.220017326211266	-7.11479652190698
"CTD-3080P12.3"	"CTD-3080P12.3"	-0.0502522083327173	3.95453610603061	-1.32039215519331	0.189758404613702	0.220045612198699	-7.1149355045725
"LOC105375026"	"LOC105375026"	0.0576230609457751	4.42305189387755	1.32032985191085	0.189779119797614	0.22005699039844	-7.11501706438484
"IFNB1"	"IFNB1"	0.128616854344671	4.65942833434694	1.32025971398667	0.189802441941157	0.220071389998183	-7.11510887590393
"CHSY3"	"CHSY3"	-0.124681519737127	5.3096752427449	-1.31831522765262	0.190449873114904	0.220809385861564	-7.11765236100961
"OXSR1"	"OXSR1"	-0.112987351245396	8.41877700213265	-1.31699753993705	0.190889544581474	0.221306432206783	-7.1193739051316
"PAOX"	"PAOX"	0.110322038324458	6.80935892462245	1.31564376785288	0.19134204578413	0.221808050083761	-7.12114086210403
"LRRC29"	"LRRC29"	-0.0811558925275691	5.1154750029898	-1.31563733292754	0.19134419858338	0.221808050083761	-7.12114925684383
"ANKRD16"	"ANKRD16"	0.11602097081526	6.45952188693878	1.31525592390293	0.191471830995006	0.221943255511843	-7.12164675661205
"DIAPH2-AS1"	"DIAPH2-AS1"	-0.0466567864246263	4.21584782486735	-1.31490361273615	0.191589782761766	0.222067224802201	-7.12210617816944
"HAVCR1"	"HAVCR1"	-0.0463632453621279	3.90753825258163	-1.31430378155087	0.191790727650078	0.222287369711813	-7.12288809790645
"LINC00165"	"LINC00165"	-0.0654389396562474	4.59949528506122	-1.3133018479014	0.192126728740996	0.222664011839192	-7.12419341657791
"DEFB124"	"DEFB124"	-0.0949541025459535	6.97295704671429	-1.31302827261717	0.192218549260128	0.222757635491339	-7.12454966326439
"SLC43A3"	"SLC43A3"	-0.163819333558825	8.1562173740102	-1.31283786043169	0.19228247694286	0.222818925884925	-7.12479757359122
"SLC13A5"	"SLC13A5"	0.179348532957726	5.02882825263265	1.31239530015706	0.192431120398517	0.222978373119948	-7.12537363821471
"HNF1B"	"HNF1B"	-0.069749260335473	4.85759004947959	-1.3111883634941	0.19283693203214	0.22343577697943	-7.12694371056743
"TMCO5B"	"TMCO5B"	0.0444503440716928	3.87765611022449	1.31001455936959	0.193232215488422	0.223880930264226	-7.12846934352284
"ACSF3"	"ACSF3"	-0.0697371592049576	5.53714995761224	-1.30869661410861	0.193676758848715	0.22438310222396	-7.13018074891622
"IDI2-AS1"	"IDI2-AS1"	0.0774228067601115	4.56960900010204	1.30828965740141	0.193814179413626	0.224529421599427	-7.13070886252262
"TIMM29"	"TIMM29"	0.139353520494493	7.10771520285714	1.30809014994923	0.193881575350728	0.224594606858965	-7.13096770827909
"CELA2B"	"CELA2B"	-0.0680804153915426	4.46813046920408	-1.30790561750021	0.193943928106528	0.224653942893368	-7.131207091164
"KIF26B"	"KIF26B"	0.175137392629599	6.14027287359184	1.30767540169809	0.194021738031234	0.224731175821199	-7.13150569059165
"URM1"	"URM1"	0.0682271994816244	7.58648026885714	1.30736807610394	0.194125646310417	0.224838627308799	-7.13190422548474
"CACNA1S"	"CACNA1S"	-0.0719659551590022	5.08384879859184	-1.30710568505508	0.194214394813026	0.224928509239187	-7.13224441837787
"NPY2R"	"NPY2R"	0.0562727278841981	4.38622135877551	1.30681196396512	0.194313775931219	0.225030694263242	-7.13262515277444
"LOC403312"	"LOC403312"	0.0347672523851132	3.59880179267347	1.30655621396675	0.194400340309192	0.225118025615951	-7.13295660003187
"NUP160"	"NUP160"	0.210209092980705	7.10108789639796	1.30611167560748	0.194550872746377	0.225279418510621	-7.13353256438323
"C9orf64"	"C9orf64"	0.182585511102025	7.19073164566327	1.30542642123301	0.194783088047997	0.225535371813019	-7.13442004060756
"CHCHD10"	"CHCHD10"	-0.133682414477933	9.56905895243878	-1.30452712883572	0.195088148525857	0.225875636857353	-7.13558403584454
"LAMTOR1"	"LAMTOR1"	0.0762955286957769	10.3047781912245	1.30399027936756	0.195270429587814	0.226073715388679	-7.13627853526151
"TLK2"	"TLK2"	0.0389398471323537	3.77598718063265	1.30332575283571	0.19549623749606	0.22632216137335	-7.13713782258382
"PRXL2C"	"PRXL2C"	-0.131505275810658	8.06946374391837	-1.30251332969571	0.195772565045921	0.226629061102484	-7.13818777742297
"SGSM1"	"SGSM1"	-0.068871520187499	5.25449264730612	-1.30207943082837	0.195920265046318	0.226787033117104	-7.13874827807158
"DUX1"	"DUX1"	0.100389491390629	6.62581450832653	1.30183990018584	0.196001837242105	0.22686844532072	-7.13905762098939
"SLA"	"SLA"	-0.212631123374992	7.78163162229592	-1.29961155681328	0.196761911126891	0.227724011455026	-7.14193278960016
"LOC101928651"	"LOC101928651"	-0.0497270780744459	3.97458062743878	-1.29960671457417	0.196763565166933	0.227724011455026	-7.14193903222225
"SLC16A11"	"SLC16A11"	-0.080611419402568	4.40479250970408	-1.29912264359928	0.196928969106	0.227902372905184	-7.14256298383111
"IRAK2"	"IRAK2"	-0.053115271459558	4.29991151957143	-1.29823996617773	0.197230840333305	0.228238635998342	-7.14370014783973
"SERPINA10"	"SERPINA10"	0.0684954781194875	4.50224899127551	1.29652281697398	0.197819081697181	0.228906233568066	-7.14591023200788
"KIAA1107"	"KIAA1107"	0.122523288591915	4.40430299865306	1.29621341337965	0.197925212065456	0.229015912120455	-7.14630815423656
"DUSP21"	"DUSP21"	-0.0645296408483418	4.29480884109184	-1.29616052483793	0.197943357910412	0.229023778531635	-7.14637616470766
"TRAF3"	"TRAF3"	0.107812668335483	7.84197886268367	1.29482680371575	0.198401360770268	0.229540536797153	-7.14809033768542
"LOC105377938"	"LOC105377938"	-0.0371788392886003	3.92475839142857	-1.29307309572838	0.19900478483143	0.230225471297303	-7.15034170520858
"TOR1AIP2"	"TOR1AIP2"	-0.106116580520215	8.62519024683673	-1.29274730873903	0.199117032979072	0.230342126246152	-7.15075961773997
"MYRFL"	"MYRFL"	-0.0847586311635995	4.38523523857143	-1.29258398580685	0.199173322687744	0.230394037815609	-7.15096908657182
"RHOXF1"	"RHOXF1"	0.0802446149347444	5.17349718930612	1.29236663673561	0.199248250966091	0.230467502392607	-7.15124780662194
"NR4A3"	"NR4A3"	0.156921506783091	6.23292745760204	1.29213253916873	0.199328976459773	0.230547663718488	-7.1515479536149
"LAMP3"	"LAMP3"	-0.246382426384185	7.84773459071429	-1.29202504081889	0.19936605399154	0.230577334692067	-7.15168576446193
"PSMB4"	"PSMB4"	-0.288817632322603	8.75250515853061	-1.2914490565585	0.1995648053473	0.230793975837988	-7.15242397657003
"ZNF880"	"ZNF880"	-0.243361569005511	6.41846867033673	-1.29100093133325	0.199719538781636	0.230959688949164	-7.15299809763063
"SHBG"	"SHBG"	0.0725079069108494	5.92335186970408	1.29095170723844	0.199736540821079	0.230966116843809	-7.15306114993455
"LOC101928020"	"LOC101928020"	0.0436700459007375	3.62070355293878	1.29090966314518	0.199751063732432	0.230969677416882	-7.15311500336474
"B3GNT4"	"B3GNT4"	-0.0971521016801375	6.72891626736735	-1.29023222167472	0.199985174183365	0.231227129384903	-7.15398249069595
"PPIG"	"PPIG"	-0.131074981423707	8.17117913189796	-1.29013367760636	0.200019246016205	0.231253276184056	-7.15410864312137
"LINC01618"	"LINC01618"	0.0472314776516569	3.81301908569388	1.28919522385625	0.200343934165746	0.231615398285443	-7.15530954967929
"LOC100310756"	"LOC100310756"	0.120515852181989	5.85869340909184	1.28907873578753	0.200384264184223	0.231648754455019	-7.15545855645594
"GRIA3"	"GRIA3"	0.132068336995407	4.31438349244898	1.28838321068442	0.200625191235993	0.231913988242614	-7.15634797282634
"LRIF1"	"LRIF1"	-0.174424569738965	7.10705144491837	-1.28794020823027	0.200778757327226	0.232078211965833	-7.15691422895757
"ROBO1"	"ROBO1"	0.2140471504899	10.0232430797143	1.28725941023024	0.201014924587444	0.23233788929953	-7.15778407390621
"ZNF354B"	"ZNF354B"	-0.131698272684739	5.47619245842857	-1.287196531699	0.201036747380881	0.232349806584683	-7.15786439038811
"ARHGEF2"	"ARHGEF2"	-0.0823487484154386	4.92768827412245	-1.28687417213738	0.201148653923744	0.23246583154735	-7.1582760895674
"POGLUT3"	"POGLUT3"	-0.161747714980693	7.7652669852449	-1.28647763249267	0.201286375222728	0.232611675414848	-7.15878239053547
"CYP2R1"	"CYP2R1"	-0.164160493154405	8.18580931714286	-1.28572377383465	0.201548388729288	0.232901129607422	-7.15974449956889
"TSPAN10"	"TSPAN10"	0.0592256372068061	4.13090731228571	1.2852482668917	0.201713787250665	0.233078912697096	-7.16035108288419
"CSNK1D"	"CSNK1D"	-0.122372324001831	7.29517061828571	-1.28452907464214	0.201964139217212	0.233354832941435	-7.16126811256325
"SLC18A3"	"SLC18A3"	-0.0723035272784882	4.79421315076531	-1.28383667398412	0.202205382188896	0.233620197419342	-7.16215051174527
"UCP3"	"UCP3"	0.0665876748851151	5.68897399009184	1.28356127493682	0.202301394673589	0.233708364099538	-7.16250135389557
"BCR"	"BCR"	0.101571268977944	6.94436891406122	1.28355135967969	0.202304852062777	0.233708364099538	-7.16251398399103
"TXNDC9"	"TXNDC9"	-0.133374433259183	9.00650227584694	-1.28317413283266	0.202436421217376	0.233846971693584	-7.16299442702265
